Rate,Blockheight
20.0,17445804
20.0,17445799
20.0,17445797
20.0,17445792
20.0,17445790
0.0,17445789
0.0,17445787
19.9,17445783
4.0,17445783
9.8,17445782
4.0,17445781
2.9,17445331
0.0,17445216
0.0,17445208
4.0,17444952
0.0,17444386
3.8,17444302
9.8,17444294
20.0,17444293
20.0,17444293
0.0,17444288
0.0,17444286
4.0,17444284
20.0,17444186
0.0,17444182
0.0,17444182
0.0,17444181
0.0,17444179
4.0,17444005
0.0,17443998
0.0,17443997
0.0,17443996
0.0,17443986
0.0,17443986
0.0,17443985
0.0,17443985
0.0,17443984
0.0,17443983
4.0,17443979
0.0,17443978
4.0,17443976
0.0,17443975
0.0,17443974
0.0,17443974
20.0,17443974
20.0,17443973
0.0,17443973
0.0,17443971
20.0,17443970
0.0,17443870
0.0,17443866
0.0,17443866
0.0,17443865
0.0,17443864
0.0,17443862
20.0,17443827
0.0,17443816
12.0,17443748
0.0,17443672
0.0,17443656
0.0,17443595
0.0,17443554
0.0,17443506
0.0,17443505
3.9,17443470
3.9,17443469
4.0,17443469
4.0,17443469
0.0,17443447
6.0,17443444
6.0,17443442
12.0,17443442
20.0,17443388
0.0,17443301
0.0,17443132
4.0,17443046
20.0,17443004
0.0,17442997
12.0,17442991
0.0,17442990
0.0,17442989
0.0,17442988
0.0,17442943
0.0,17442905
5.9,17442899
3.0,17442830
0.0,17442778
0.0,17442760
19.9,17442598
6.0,17442597
6.0,17442595
0.0,17442591
6.0,17442588
0.0,17442584
19.9,17442584
10.0,17442584
10.0,17442584
0.0,17442582
4.0,17442576
5.9,17442575
5.9,17442569
0.0,17442556
0.0,17442495
0.0,17442421
0.0,17442388
20.0,17442004
0.0,17441919
0.0,17441887
20.0,17441783
4.0,17441767
20.0,17441766
4.0,17441762
2.5,17441671
0.0,17441531
20.0,17441480
4.0,17441475
0.0,17441473
4.0,17441472
0.0,17441471
20.0,17441471
4.0,17441464
0.0,17441389
3.8,17441368
20.0,17441366
19.9,17441321
19.0,17441315
3.0,17441311
19.0,17441311
0.0,17441073
0.0,17441036
0.0,17440936
0.0,17440935
0.0,17440935
4.0,17440791
0.0,17440780
0.0,17440779
4.0,17440761
3.8,17440758
3.8,17440753
6.0,17440693
6.0,17440692
6.0,17440691
0.0,17440356
4.4,17439592
4.4,17439588
0.0,17439401
6.0,17439321
6.0,17439319
3.6,17439296
3.6,17439282
19.9,17439263
14.0,17439253
0.0,17438402
3.5,17438323
34.0,17438309
300.0,17438089
0.0,17438080
3.7,17438069
3.6,17438065
0.0,17438063
19.9,17438057
0.0,17437915
15.0,17437901
8.0,17437898
0.0,17437777
0.0,17437194
19.9,17437121
5.9,17437103
0.0,17437082
0.0,17436824
0.0,17436573
0.0,17436501
0.0,17436420
0.0,17436405
0.0,17436266
0.0,17436100
0.0,17435959
0.0,17435853
19.9,17435842
0.0,17435745
6.0,17435700
0.0,17435551
0.0,17435476
0.0,17435469
0.0,17435350
0.0,17435290
6.0,17434769
0.0,17434767
5.9,17434763
17.0,17434763
0.0,17434537
0.0,17434534
0.0,17434530
0.0,17434519
5.9,17434513
0.0,17434508
0.0,17434501
0.0,17434436
23.0,17434394
0.7,17433704
0.6,17433672
40.0,17433564
0.0,17433552
40.0,17433548
0.0,17433546
17.0,17433541
39.0,17433524
292.0,17433485
0.1,17433482
39.0,17433472
0.0,17432923
0.0,17432919
0.0,17432881
0.0,17432853
0.0,17432845
0.0,17432838
0.0,17432731
16.0,17432497
10.0,17432187
0.0,17432180
0.0,17432178
90.0,17432169
95.0,17432158
0.0,17431683
17.0,17431683
0.0,17431306
0.0,17431292
0.0,17430990
0.0,17430836
0.0,17430835
0.0,17430820
19.0,17430810
19.0,17430809
0.0,17430796
0.0,17430789
55.0,17430651
10.0,17430408
9.0,17430361
0.0,17430213
0.0,17430103
55.0,17430101
0.0,17430096
0.0,17430095
0.0,17430090
0.0,17430087
0.0,17430062
90.0,17430046
0.0,17430037
29.0,17430017
0.0,17430015
0.0,17430015
20.0,17430013
17.9,17430011
29.0,17430005
0.0,17429638
0.0,17429611
17.9,17429523
0.0,17429519
0.0,17429499
20.0,17429494
0.0,17429491
20.0,17429491
0.0,17429479
0.0,17429478
0.0,17429478
0.0,17429478
20.0,17429472
20.0,17429471
0.0,17429469
0.0,17429468
0.0,17429467
0.0,17429325
281.0,17429319
289.9,17429295
0.0,17429290
0.0,17429289
20.0,17429279
0.0,17429271
0.0,17429270
20.0,17429212
0.0,17429195
0.0,17429191
9.0,17429088
9.0,17429084
20.0,17429066
17.0,17429045
20.0,17429014
20.0,17429007
0.0,17429002
20.0,17428997
0.0,17428979
0.0,17428977
0.0,17428975
1.0,17428953
0.0,17428863
0.0,17428820
0.0,17428643
0.0,17428455
0.0,17428452
0.0,17428347
0.0,17428347
0.0,17428308
0.0,17428307
0.0,17428307
0.0,17428305
0.0,17428297
0.1,17428283
0.1,17428282
0.0,17428246
0.0,17428241
20.0,17428106
20.0,17428105
0.0,17428031
0.0,17428010
0.0,17428006
0.0,17427989
0.0,17427982
0.0,17427806
0.0,17427802
0.0,17427800
18.9,17427799
0.0,17427755
0.0,17427753
0.0,17427744
0.0,17427713
0.0,17427651
0.0,17427651
0.0,17427650
0.0,17427621
0.0,17427537
18.0,17427537
0.0,17427536
18.0,17427535
55.0,17427528
17.0,17427528
0.0,17427526
0.0,17427526
51.0,17427525
0.0,17427524
0.0,17427523
46.0,17427522
13.3,17427522
17.0,17427522
0.0,17427520
0.0,17427453
0.0,17427437
0.0,17427406
289.0,17427372
0.0,17427367
10.8,17427354
0.0,17427349
0.0,17427348
0.0,17427335
0.0,17427276
0.0,17427276
20.0,17427249
11.0,17427247
11.0,17427244
22.0,17427235
0.0,17427084
0.0,17427080
0.0,17427075
22.0,17427068
0.0,17427066
0.0,17427062
17.0,17427061
0.0,17427059
13.4,17426978
0.0,17426912
0.0,17426912
0.0,17426861
0.1,17426831
0.1,17426828
0.0,17426824
0.0,17426821
17.0,17426812
0.0,17426809
0.0,17426729
0.0,17426705
0.0,17426704
4.4,17426573
0.0,17426558
0.0,17426556
0.0,17426537
0.0,17426532
0.0,17426530
0.0,17426528
0.0,17426498
0.0,17426497
0.0,17426493
0.0,17426475
0.0,17426473
0.0,17426472
0.0,17426361
0.0,17426354
0.0,17426345
0.0,17426344
0.0,17426344
0.0,17426344
17.0,17426313
0.0,17426076
12.0,17426071
0.0,17426068
4.9,17426068
0.0,17426068
15.0,17426060
0.0,17426058
13.3,17426055
0.0,17426053
13.2,17426052
0.0,17426044
0.0,17426040
11.0,17426029
13.7,17426025
4.4,17426001
0.0,17425897
0.0,17425891
0.0,17425882
0.0,17425856
0.0,17425851
0.0,17425847
0.0,17425843
0.0,17425843
0.0,17425841
0.0,17425841
0.0,17425789
0.0,17425775
0.0,17425747
0.0,17425746
0.0,17425745
0.0,17425744
0.0,17425744
0.0,17425742
0.0,17425738
0.0,17425737
0.0,17425737
0.0,17425557
0.0,17425469
0.0,17425349
0.0,17425328
0.0,17425272
0.0,17425219
0.0,17425090
0.0,17425019
0.0,17425009
0.0,17425009
0.0,17424998
0.0,17424963
0.0,17424808
5.0,17424790
0.0,17424774
0.0,17424759
0.0,17424702
0.0,17424699
0.0,17424696
0.0,17424695
0.0,17424695
0.0,17424683
0.0,17424681
0.0,17424660
0.0,17424656
0.0,17424591
12.0,17424588
15.0,17424586
0.0,17424580
22.0,17424578
22.0,17424577
0.0,17424445
0.0,17424441
0.0,17424438
0.0,17424434
15.0,17424432
15.0,17424430
13.8,17424427
0.0,17424425
14.0,17424421
0.0,17424417
0.0,17424414
0.0,17424412
13.7,17424411
13.9,17424411
15.0,17424410
0.0,17424281
0.0,17424281
13.9,17424215
0.0,17424204
4.9,17424170
0.0,17424168
0.0,17424165
4.5,17424164
0.0,17424164
0.0,17424160
0.0,17424006
0.0,17423889
0.0,17423878
0.0,17423877
0.0,17423877
0.0,17423874
0.0,17423870
0.0,17423868
0.0,17423866
0.0,17423859
0.0,17423859
0.0,17423848
13.9,17423846
0.0,17423846
0.0,17423846
0.0,17423846
0.0,17423845
0.0,17423845
7.0,17423844
0.0,17423841
0.0,17423839
0.0,17423836
0.0,17423641
0.0,17423627
0.0,17423577
0.0,17423576
55.0,17423514
55.0,17423511
55.0,17423511
55.0,17423453
55.0,17423453
55.0,17423453
55.0,17423453
0.0,17423335
0.0,17423182
0.0,17423182
41.0,17423172
43.0,17423171
43.0,17423171
0.0,17422993
16.9,17422992
20.0,17422983
20.0,17422982
0.0,17422977
0.0,17422974
20.0,17422974
0.0,17422969
20.0,17422967
51.0,17422929
41.0,17422919
0.0,17422849
0.0,17422817
20.0,17422695
0.0,17422642
0.0,17422605
0.0,17422573
0.0,17422557
0.0,17422541
0.0,17422538
0.0,17422537
0.0,17422516
0.0,17422462
0.0,17422411
0.0,17422398
20.0,17422333
20.0,17422333
4.5,17422322
7.0,17422300
0.0,17422296
7.0,17422294
6.0,17422290
6.0,17422288
0.0,17422283
0.0,17422269
0.0,17422162
20.0,17422126
0.0,17422098
0.0,17422069
0.0,17422061
20.0,17422048
20.0,17422048
20.0,17422047
0.0,17422035
20.0,17422026
20.0,17422025
20.0,17422011
20.0,17422010
20.0,17421962
0.0,17421873
0.0,17421846
0.0,17421799
0.0,17421770
20.0,17421739
20.0,17421710
20.0,17421709
0.0,17421696
20.0,17421692
0.0,17421665
0.0,17421650
0.0,17421650
0.0,17421648
0.0,17421485
0.0,17421351
0.0,17421340
0.0,17421302
0.0,17421263
0.0,17421215
0.0,17421162
0.0,17421130
0.0,17421125
0.0,17421125
0.0,17421117
20.0,17421116
0.0,17421091
0.0,17421071
0.0,17421068
0.0,17421064
0.0,17421060
20.0,17421058
20.0,17421057
20.0,17421057
0.0,17421057
0.0,17421035
0.0,17420975
0.0,17420974
20.0,17420970
20.0,17420969
0.0,17420968
0.0,17420965
0.0,17420962
20.0,17420957
20.0,17420956
0.0,17420953
0.0,17420950
0.0,17420936
20.0,17420898
20.0,17420897
0.0,17420849
0.0,17420806
0.0,17420806
0.0,17420805
0.0,17420805
0.0,17420803
0.0,17420800
20.0,17420797
0.0,17420797
20.0,17420795
0.0,17420628
0.0,17420625
0.0,17420602
0.0,17420600
0.0,17420600
0.0,17420599
20.0,17420473
0.0,17420471
0.0,17420468
0.0,17420468
0.0,17420351
0.0,17420266
0.0,17420247
0.0,17420110
0.0,17420109
0.0,17420108
20.0,17420105
20.0,17420102
10.0,17420063
0.0,17419942
0.0,17419531
0.0,17419528
0.0,17419392
0.0,17419365
0.0,17419185
0.0,17419153
0.0,17419145
0.0,17419137
0.0,17418890
0.0,17418888
0.0,17418879
0.0,17418878
17.0,17418872
0.0,17418872
14.8,17418871
15.0,17418738
15.0,17418729
15.0,17418724
0.0,17418720
0.0,17418710
0.0,17418708
0.0,17418705
0.0,17418703
0.0,17418634
0.0,17418582
0.0,17418569
0.0,17418568
6.0,17418449
0.0,17418444
0.0,17418442
0.0,17418441
0.0,17418439
0.0,17418432
0.0,17418430
5.6,17418406
5.6,17418404
0.0,17418393
0.0,17418393
0.0,17418390
0.0,17418390
0.0,17418388
0.0,17418387
0.0,17418384
0.0,17418381
0.0,17418380
0.0,17418349
0.0,17418340
0.0,17418315
0.0,17418304
0.0,17418297
0.0,17418288
0.0,17418271
0.0,17418261
0.0,17418236
0.0,17418160
0.0,17418155
0.0,17418147
40.0,17418120
0.0,17418119
0.0,17418112
0.0,17418112
0.0,17418111
0.0,17418110
53.0,17417982
0.0,17417978
40.0,17417969
41.0,17417966
20.0,17417963
20.0,17417963
42.0,17417953
11.0,17417942
20.0,17417908
0.0,17417859
0.0,17417785
0.0,17417726
0.0,17417726
0.0,17417725
0.0,17417725
0.0,17417722
0.0,17417709
0.0,17417702
20.0,17417701
0.0,17417147
0.0,17417129
0.0,17417127
0.0,17417126
11.0,17417123
0.0,17417107
0.0,17417020
0.0,17416790
0.0,17416788
0.0,17416763
8.8,17416761
0.0,17416761
0.0,17416416
0.0,17416415
19.0,17416259
0.0,17415985
0.0,17415981
0.0,17415973
95.0,17415886
0.0,17415627
26.9,17415518
0.0,17415368
0.0,17415112
0.0,17415111
0.0,17415082
9.0,17414946
0.0,17414917
8.0,17414816
0.0,17414805
0.0,17414781
0.0,17414781
0.0,17414774
0.0,17414772
8.9,17414772
16.0,17414771
8.9,17414766
19.0,17414766
0.0,17414765
0.0,17414672
0.0,17414657
0.0,17414385
0.0,17414225
0.0,17414108
0.0,17413940
19.0,17413937
0.0,17413934
0.0,17413933
19.0,17413845
0.0,17413836
0.0,17413835
0.0,17413834
0.0,17413834
0.0,17413834
0.0,17413833
0.0,17413529
19.0,17413385
19.0,17413377
19.0,17413360
19.0,17413350
18.9,17413331
18.9,17413322
18.9,17413285
0.0,17412868
0.0,17412757
9.0,17412644
0.0,17412594
0.0,17412591
0.0,17412232
0.0,17412181
0.0,17411957
0.0,17411953
0.0,17411436
0.0,17411126
0.0,17411002
0.0,17410901
0.0,17410659
0.0,17410459
0.0,17410382
0.0,17410377
0.0,17409941
0.0,17409764
19.0,17409097
19.0,17408952
0.0,17408832
0.0,17408824
19.0,17408805
88.0,17408792
19.0,17408791
19.0,17408790
95.0,17408789
0.0,17408779
0.0,17408634
18.0,17408422
0.0,17408319
0.0,17408316
0.0,17408315
0.0,17408315
0.0,17408314
0.0,17408314
9.0,17408314
0.0,17408312
0.0,17408285
0.0,17408190
0.0,17408190
0.0,17408189
0.0,17408189
0.0,17408156
0.0,17408070
0.0,17408060
0.0,17408056
0.0,17407734
0.0,17407734
0.0,17407733
0.0,17407674
0.0,17407672
0.0,17407665
0.0,17407663
19.0,17407658
0.0,17407645
19.0,17407634
0.0,17407524
0.0,17407141
0.0,17407127
18.0,17406854
19.0,17406853
0.0,17406806
19.0,17406799
16.0,17406770
0.0,17406756
0.0,17406733
0.0,17406718
0.0,17406715
0.0,17406693
19.0,17406674
19.0,17406673
0.0,17405820
0.0,17405486
0.0,17405485
0.0,17405428
0.0,17405374
0.0,17405343
0.0,17405325
0.0,17405246
0.0,17405084
0.0,17404922
0.0,17404887
0.0,17404878
0.0,17404877
0.0,17404865
0.0,17404849
0.0,17404824
0.0,17404821
18.0,17404771
19.0,17404771
0.0,17404762
0.0,17404726
0.0,17404723
0.0,17404700
0.0,17404679
0.0,17404464
0.0,17404436
0.0,17404430
0.0,17404427
0.0,17404318
0.0,17404318
0.0,17403307
0.0,17403231
0.0,17402929
0.0,17402926
19.0,17402914
0.0,17402582
0.0,17402435
19.0,17402302
19.0,17402285
19.0,17402282
0.0,17402281
0.0,17402279
0.0,17401488
0.0,17401419
0.0,17401180
0.0,17401139
0.0,17401120
19.0,17401111
0.0,17401107
0.0,17401106
0.0,17401093
0.0,17401063
9.0,17401028
0.0,17400838
0.0,17400722
19.0,17400717
11.0,17400616
19.0,17400613
19.0,17400612
0.0,17400558
0.0,17400556
0.0,17400556
0.0,17400553
0.0,17400545
19.0,17400516
19.0,17400469
0.0,17400409
19.0,17400372
0.0,17400331
0.0,17400298
0.0,17400294
0.0,17400288
0.0,17400279
0.0,17400278
0.0,17400189
0.0,17400154
0.0,17400002
0.0,17399999
0.0,17399998
0.0,17399997
0.0,17399996
0.0,17399996
0.0,17399947
0.0,17399941
0.0,17399939
0.0,17399932
0.0,17399931
0.0,17399930
0.0,17399929
0.0,17399929
0.0,17399927
0.0,17399927
0.0,17399927
0.0,17399926
0.0,17399926
0.0,17399689
0.0,17399685
0.0,17399302
0.0,17399293
0.0,17399292
0.0,17399282
0.0,17399176
0.0,17399039
0.0,17398893
18.0,17398848
17.0,17398848
17.0,17398847
33.0,17398846
24.0,17398670
0.0,17398622
0.0,17398234
0.0,17398231
0.0,17398230
0.0,17398222
0.0,17398222
16.0,17398087
0.0,17397886
0.0,17397791
16.0,17397766
0.0,17397765
0.0,17397765
0.0,17397764
0.0,17397762
0.0,17397760
0.0,17397758
0.0,17397758
20.0,17397758
0.0,17397755
0.0,17397755
0.0,17397669
0.0,17397640
0.0,17397626
0.0,17397608
0.0,17397473
0.0,17397465
0.0,17397370
0.0,17397179
0.0,17397117
0.0,17397008
0.0,17396860
0.0,17396821
0.0,17396819
0.0,17396807
0.0,17396780
0.0,17396777
0.0,17396777
0.0,17396776
0.0,17396746
0.0,17396745
0.0,17396743
0.0,17396740
0.0,17396726
24.0,17396725
0.0,17396724
0.0,17396681
0.0,17396466
0.0,17396464
0.0,17396371
0.0,17395905
0.0,17395799
21.0,17395751
0.0,17395396
0.0,17395379
0.0,17395372
14.0,17394836
0.0,17394831
0.0,17394678
0.0,17394592
0.0,17394538
0.0,17394422
0.0,17394237
0.0,17394230
0.0,17393909
0.0,17393909
0.0,17393906
0.0,17393874
0.0,17393837
32.0,17393748
0.0,17393468
0.0,17393404
0.0,17393364
0.0,17393267
0.0,17393251
0.0,17393193
14.0,17392644
0.0,17392301
0.0,17391945
0.0,17391565
0.0,17391521
0.0,17391388
0.0,17390963
0.0,17390692
0.0,17390688
28.0,17390520
0.0,17390503
0.0,17390386
0.0,17390370
0.0,17390361
0.0,17390335
0.0,17390316
0.0,17390314
0.0,17390313
0.0,17390010
0.0,17389873
27.0,17389868
0.0,17389864
0.0,17389809
0.0,17389746
0.0,17389719
0.0,17389716
0.0,17389715
0.0,17389715
0.0,17389705
8.0,17389563
7.9,17389497
0.0,17389419
0.0,17389369
0.0,17389227
30.0,17389079
0.0,17389058
0.0,17389056
0.0,17388791
0.0,17388789
0.0,17388787
0.0,17388678
0.0,17388677
0.0,17388676
26.0,17388626
0.0,17388344
0.0,17388293
0.0,17388263
0.0,17388261
0.0,17388024
0.0,17387952
0.0,17387660
0.0,17387631
0.0,17386952
0.0,17386901
0.0,17386889
0.0,17386860
0.0,17386646
0.0,17386645
0.0,17386611
30.0,17386607
0.0,17386504
0.0,17386334
0.0,17386310
30.0,17386301
0.0,17386295
0.0,17386277
0.0,17386263
0.0,17386262
30.0,17385927
0.0,17385884
19.9,17385762
0.0,17385751
0.0,17385747
30.0,17385741
2.0,17385622
0.0,17385605
0.0,17385601
0.0,17385598
0.0,17385588
0.0,17385587
27.0,17385577
30.0,17385577
0.0,17385574
0.0,17385570
0.0,17385567
0.0,17385211
0.0,17385209
0.0,17385149
0.0,17385139
17.6,17385103
17.9,17385082
0.1,17384790
0.0,17384648
0.0,17384608
21.0,17384275
20.0,17384268
0.0,17384217
0.0,17384202
0.0,17384200
0.0,17383953
0.0,17383870
0.0,17383709
20.0,17383680
0.0,17383641
17.0,17383641
0.0,17383546
0.0,17383546
22.0,17383531
0.0,17383530
22.0,17383525
0.0,17383205
0.0,17383052
0.0,17382900
0.0,17382735
0.0,17382731
0.0,17382729
0.0,17382720
0.0,17382716
0.0,17382708
0.0,17382593
0.0,17382589
0.0,17382589
0.0,17382582
0.0,17382573
0.0,17382573
0.0,17382528
0.0,17382518
0.0,17382515
0.0,17382511
0.0,17382511
0.0,17382510
0.0,17382509
29.0,17382490
27.0,17382490
0.0,17382488
0.0,17382484
0.0,17382482
0.0,17382390
26.0,17382356
0.0,17382301
0.0,17382263
20.0,17382124
0.0,17382108
0.0,17382106
0.0,17382104
0.0,17382100
0.0,17382095
0.0,17382093
0.0,17382088
0.0,17382087
0.0,17382084
14.7,17381863
23.0,17381585
65.0,17381476
49.0,17381474
48.0,17381472
40.0,17381450
64.0,17381449
27.9,17381194
0.0,17381193
21.0,17380884
0.0,17380757
0.0,17380702
39.0,17380605
39.0,17380605
0.0,17380599
0.0,17380230
0.0,17380230
0.0,17380225
0.0,17380223
0.0,17380222
0.0,17380221
19.8,17380213
24.0,17380139
0.0,17380137
30.0,17380135
0.0,17379891
0.0,17379878
0.0,17379873
30.0,17379835
0.0,17379835
0.0,17379815
0.0,17379600
0.0,17379543
19.0,17379512
30.0,17379507
30.0,17379504
30.0,17379501
30.0,17378869
0.0,17378866
0.0,17378720
0.0,17378160
0.0,17378026
30.0,17377976
30.0,17377976
0.0,17377506
0.0,17377330
0.0,17377328
0.0,17377328
0.0,17377319
0.0,17377072
0.0,17376900
0.0,17376899
0.0,17376837
0.0,17376670
0.0,17376419
0.0,17376418
0.0,17376410
0.0,17376205
30.0,17375958
0.0,17375897
0.0,17375837
0.0,17375657
0.0,17375615
0.0,17375610
0.0,17375454
333.0,17374718
30.0,17374701
0.0,17374696
0.0,17374688
16.0,17374657
0.0,17374496
0.0,17374491
30.0,17374389
0.0,17374342
30.0,17374258
0.0,17374256
30.0,17374255
0.0,17374253
0.0,17374252
30.0,17374252
0.0,17374250
0.0,17374250
0.0,17374248
0.0,17374114
0.0,17373642
0.0,17373503
0.0,17373312
0.0,17373285
30.0,17372865
30.0,17372863
0.0,17372638
0.0,17372294
30.0,17372162
0.0,17372116
0.0,17371428
0.0,17371400
0.0,17371366
0.0,17371357
0.0,17371341
0.0,17371055
0.0,17370993
0.0,17370772
0.0,17370770
0.0,17370727
0.0,17370724
0.0,17370692
0.0,17370616
0.0,17370593
19.0,17370519
0.0,17370508
0.0,17370486
0.0,17370438
30.0,17370224
18.0,17370109
14.8,17369801
0.0,17369792
0.0,17369578
30.0,17369445
14.8,17369422
0.0,17369327
0.0,17369292
30.0,17369091
0.0,17368974
0.0,17368970
0.0,17368964
0.0,17368856
0.0,17368850
0.0,17368848
0.0,17368847
0.0,17368842
0.0,17368841
0.0,17368839
30.0,17368825
0.0,17368819
0.0,17368818
0.0,17368811
30.0,17368808
0.0,17368519
29.9,17368215
30.0,17368214
0.0,17367704
0.0,17367637
0.0,17367493
0.0,17367450
0.0,17367214
0.0,17367132
20.0,17366984
20.0,17366982
18.0,17366904
18.0,17366876
17.8,17366854
17.8,17366851
0.0,17366705
0.0,17366698
0.0,17366695
0.0,17366690
0.0,17366504
0.0,17366399
0.0,17366388
0.0,17366300
0.0,17365978
0.0,17365758
0.0,17365749
0.0,17365688
27.0,17365688
0.0,17365510
0.0,17365476
0.0,17365454
0.0,17365375
0.0,17365015
0.0,17364819
0.0,17364478
29.9,17364415
0.0,17364207
0.0,17364205
0.0,17364203
0.0,17364203
0.0,17364203
0.0,17364173
0.0,17364112
0.0,17364112
0.0,17363988
30.0,17363973
0.0,17363950
30.0,17363770
30.0,17363768
0.0,17363695
0.0,17363499
0.0,17363297
0.0,17362419
0.0,17362358
0.0,17362357
0.0,17362357
0.0,17362356
0.0,17362288
0.0,17362001
0.0,17361866
0.0,17361843
0.0,17361843
0.0,17361661
0.0,17361618
0.0,17361590
0.0,17361270
17.0,17361222
0.0,17361018
0.0,17360790
0.0,17360771
30.0,17360356
0.0,17360334
0.0,17360262
0.0,17360260
30.0,17360238
0.0,17360016
0.0,17359831
0.0,17359736
0.0,17359704
0.0,17359528
0.0,17359366
0.0,17359307
0.0,17359306
0.0,17359165
0.0,17359153
0.0,17359153
30.0,17358991
0.0,17358853
30.0,17358844
0.0,17358770
0.0,17358258
0.0,17358196
0.0,17357870
0.0,17357815
0.0,17357685
0.0,17357659
0.0,17357538
30.0,17357448
0.0,17357176
0.0,17357176
0.0,17357174
0.0,17357174
0.0,17357172
0.0,17357172
0.0,17357123
344.0,17357108
0.0,17357092
0.0,17356823
0.0,17356818
0.0,17356806
30.0,17356799
0.0,17356595
0.0,17356514
0.0,17356498
0.0,17356477
0.0,17356456
0.0,17356445
0.0,17356416
0.0,17356405
0.0,17356401
0.0,17356398
0.0,17356394
0.0,17356262
0.0,17356014
20.0,17355994
25.0,17355991
0.0,17355427
0.0,17355351
0.0,17355337
0.0,17355335
30.0,17355328
20.0,17355308
19.9,17355285
19.0,17355227
0.0,17355089
0.0,17355087
19.9,17354837
0.0,17354820
0.0,17354816
0.0,17354812
0.0,17354809
10.0,17354685
0.0,17354574
0.0,17354506
24.0,17354479
8.0,17354465
0.0,17354355
0.0,17354195
0.0,17354178
0.0,17353511
0.0,17353411
0.0,17353054
24.0,17352927
0.0,17352877
0.0,17352759
0.0,17352698
0.0,17352614
0.0,17352587
0.0,17352564
10.0,17352561
0.0,17352417
0.0,17352414
40.0,17352093
0.0,17351970
0.0,17351788
0.0,17351751
0.0,17351662
0.0,17351635
0.0,17351507
0.0,17350971
0.0,17350761
0.0,17350751
0.0,17350729
0.0,17350285
9.0,17350285
0.0,17350069
0.0,17350068
0.0,17350067
0.0,17349980
0.0,17349876
0.0,17349699
0.0,17349690
0.0,17349687
0.0,17349685
0.0,17349684
0.0,17349680
0.0,17349678
0.0,17349667
40.0,17349636
44.0,17349630
40.0,17349628
300.0,17349628
0.0,17349624
0.0,17349623
26.0,17348241
0.0,17348132
0.0,17347855
0.0,17347854
19.0,17347828
0.0,17347689
0.0,17347437
0.0,17347323
0.0,17347320
25.0,17347315
0.0,17347290
0.0,17347289
0.0,17347288
0.0,17347288
0.0,17347284
0.0,17347284
0.0,17347282
0.0,17347281
0.0,17347067
14.0,17346483
0.0,17346412
0.0,17346359
0.0,17346341
0.0,17346313
0.0,17346118
15.0,17345995
0.0,17345730
0.0,17345553
0.0,17345552
0.0,17345482
0.0,17345481
0.0,17345468
40.0,17345462
0.0,17345456
0.0,17345041
0.0,17344982
0.0,17344848
0.0,17344774
0.0,17344719
0.0,17344475
0.0,17344441
0.0,17344441
0.0,17344338
0.0,17343825
0.0,17343823
27.0,17343731
0.0,17343515
0.0,17343403
0.0,17342994
0.0,17342725
0.0,17342708
0.0,17342706
0.0,17342039
0.0,17341843
0.0,17341499
0.0,17340752
0.0,17340750
0.0,17340315
0.0,17340182
0.0,17339954
0.0,17339947
0.0,17339907
0.0,17339651
0.0,17339088
0.0,17339081
0.0,17339079
0.0,17339026
0.0,17339023
0.0,17339014
0.0,17339012
0.0,17339005
0.0,17339002
0.0,17338930
26.0,17338844
26.0,17338840
27.0,17338836
60.0,17338767
0.0,17338693
0.0,17338614
0.0,17338599
5.0,17338533
0.0,17338529
0.0,17338529
0.0,17338340
0.0,17338246
0.0,17338236
0.0,17337903
0.0,17337903
0.0,17337870
0.0,17337787
10.0,17337756
0.0,17337650
0.0,17337565
5.0,17337528
0.0,17337454
0.0,17337222
0.0,17337130
0.0,17336908
0.0,17336817
5.0,17335164
0.0,17334977
0.0,17334865
0.0,17333911
0.0,17333907
15.0,17333785
0.0,17333645
